step,agent_id,input_tokens,output_tokens,total_errors,connection_errors,openai_errors,timeout_errors,other_errors
38,11,309,51,0,0,0,0,0
38,5,308,39,0,0,0,0,0
38,14,311,42,0,0,0,0,0
38,8,310,41,0,0,0,0,0
38,3,312,56,0,0,0,0,0
38,13,312,65,0,0,0,0,0
38,4,314,37,0,0,0,0,0
38,10,310,48,0,0,0,0,0
38,17,316,28,0,0,0,0,0
38,16,319,40,0,0,0,0,0
38,15,318,48,0,0,0,0,0
38,18,314,50,0,0,0,0,0
38,19,310,51,0,0,0,0,0
38,20,314,61,0,0,0,0,0
38,12,4273,614,0,0,0,0,0
38,9,310,68,0,0,0,0,0
39,5,308,27,0,0,0,0,0
39,4,314,47,0,0,0,0,0
39,2,310,55,0,0,0,0,0
39,13,312,37,0,0,0,0,0
39,16,319,36,0,0,0,0,0
39,8,310,46,0,0,0,0,0
39,18,314,45,0,0,0,0,0
39,6,313,59,0,0,0,0,0
39,10,310,55,0,0,0,0,0
39,7,313,74,0,0,0,0,0
39,17,316,50,0,0,0,0,0
39,3,312,68,0,0,0,0,0
39,1,307,70,0,0,0,0,0
39,9,310,65,0,0,0,0,0
39,19,310,57,0,0,0,0,0
39,11,309,66,0,0,0,0,0
39,15,318,69,0,0,0,0,0
39,20,314,67,0,0,0,0,0
39,12,4631,628,0,0,0,0,0
39,14,311,84,0,0,0,0,0
40,1,307,69,0,0,0,0,0
40,6,1737,139,0,0,0,0,0
40,2,310,61,0,0,0,0,0
40,4,1735,170,0,0,0,0,0
40,5,308,58,0,0,0,0,0
40,8,310,43,0,0,0,0,0
40,3,312,48,0,0,0,0,0
40,19,310,38,0,0,0,0,0
40,10,310,36,0,0,0,0,0
40,11,309,38,0,0,0,0,0
40,7,313,63,0,0,0,0,0
40,17,316,51,0,0,0,0,0
40,13,312,55,0,0,0,0,0
40,14,311,61,0,0,0,0,0
40,9,310,60,0,0,0,0,0
40,16,319,63,0,0,0,0,0
40,15,318,67,0,0,0,0,0
40,18,314,69,0,0,0,0,0
40,20,314,72,0,0,0,0,0
40,12,4740,605,0,0,0,0,0
41,1,307,47,0,0,0,0,0
41,2,310,51,0,0,0,0,0
41,3,312,44,0,0,0,0,0
41,11,309,32,0,0,0,0,0
41,10,310,35,0,0,0,0,0
41,6,310,55,0,0,0,0,0
41,5,308,61,0,0,0,0,0
41,8,310,41,0,0,0,0,0
41,14,311,38,0,0,0,0,0
41,7,313,49,0,0,0,0,0
41,4,312,55,0,0,0,0,0
41,9,310,67,0,0,0,0,0
41,19,310,47,0,0,0,0,0
41,20,314,51,0,0,0,0,0
41,15,318,63,0,0,0,0,0
41,17,316,60,0,0,0,0,0
41,16,5019,660,0,0,0,0,0
41,18,4933,818,0,0,0,0,0
41,12,4686,558,0,0,0,0,0
41,13,312,89,0,0,0,0,0
42,1,307,45,0,0,0,0,0
42,3,312,33,0,0,0,0,0
42,18,1972,140,0,0,0,0,0
42,5,308,28,0,0,0,0,0
42,6,310,39,0,0,0,0,0
42,2,310,56,0,0,0,0,0
42,8,310,38,0,0,0,0,0
42,10,310,48,0,0,0,0,0
42,11,309,45,0,0,0,0,0
42,7,313,56,0,0,0,0,0
42,14,311,41,0,0,0,0,0
42,15,318,38,0,0,0,0,0
42,9,310,53,0,0,0,0,0
42,20,4444,562,0,0,0,0,0
42,19,310,46,0,0,0,0,0
42,4,312,100,0,0,0,0,0
42,16,313,55,0,0,0,0,0
42,17,316,55,0,0,0,0,0
42,13,312,73,0,0,0,0,0
42,12,4651,629,0,0,0,0,0
43,3,1987,156,0,0,0,0,0
43,2,1804,139,0,0,0,0,0
43,13,2047,152,0,0,0,0,0
43,5,308,58,0,0,0,0,0
43,6,310,63,0,0,0,0,0
43,9,4523,594,0,0,0,0,0
43,14,311,33,0,0,0,0,0
43,1,307,72,0,0,0,0,0
43,10,310,36,0,0,0,0,0
43,16,313,33,0,0,0,0,0
43,11,309,45,0,0,0,0,0
43,4,312,47,0,0,0,0,0
43,20,313,38,0,0,0,0,0
43,15,318,49,0,0,0,0,0
43,17,316,48,0,0,0,0,0
43,7,313,46,0,0,0,0,0
43,8,310,62,0,0,0,0,0
43,19,310,61,0,0,0,0,0
43,12,4695,627,0,0,0,0,0
43,18,309,293,0,0,0,0,0
44,3,2006,154,0,0,0,0,0
44,1,307,35,0,0,0,0,0
44,8,310,41,0,0,0,0,0
44,5,308,35,0,0,0,0,0
44,4,312,63,0,0,0,0,0
44,9,314,65,0,0,0,0,0
44,6,310,76,0,0,0,0,0
44,2,5129,814,0,0,0,0,0
44,7,313,77,0,0,0,0,0
44,10,310,45,0,0,0,0,0
44,13,315,35,0,0,0,0,0
44,17,316,43,0,0,0,0,0
44,20,313,47,0,0,0,0,0
44,15,318,47,0,0,0,0,0
44,14,311,56,0,0,0,0,0
44,18,309,52,0,0,0,0,0
44,16,313,66,0,0,0,0,0
44,12,4691,580,0,0,0,0,0
44,11,309,74,0,0,0,0,0
44,19,310,78,0,0,0,0,0
45,6,310,24,0,0,0,0,0
45,9,1799,137,0,0,0,0,0
45,4,312,32,0,0,0,0,0
45,20,313,28,0,0,0,0,0
45,5,308,39,0,0,0,0,0
45,1,307,74,0,0,0,0,0
45,2,317,60,0,0,0,0,0
45,14,311,49,0,0,0,0,0
45,3,313,55,0,0,0,0,0
45,7,313,67,0,0,0,0,0
45,18,309,40,0,0,0,0,0
45,11,309,66,0,0,0,0,0
45,8,310,47,0,0,0,0,0
45,16,313,44,0,0,0,0,0
45,17,4330,515,0,0,0,0,0
45,15,318,66,0,0,0,0,0
45,19,310,67,0,0,0,0,0
45,10,310,67,0,0,0,0,0
45,12,4692,764,0,0,0,0,0
45,13,315,91,0,0,0,0,0
46,4,312,30,0,0,0,0,0
46,6,4543,534,0,0,0,0,0
46,3,313,45,0,0,0,0,0
46,1,307,48,0,0,0,0,0
46,5,308,48,0,0,0,0,0
46,2,317,83,0,0,0,0,0
46,7,313,68,0,0,0,0,0
46,8,310,63,0,0,0,0,0
46,10,4548,542,0,0,0,0,0
46,9,4788,647,0,0,0,0,0
46,13,315,49,0,0,0,0,0
46,18,309,43,0,0,0,0,0
46,14,311,53,0,0,0,0,0
46,11,309,91,0,0,0,0,0
46,16,313,54,0,0,0,0,0
46,15,318,61,0,0,0,0,0
46,12,4740,605,0,0,0,0,0
46,19,310,56,0,0,0,0,0
46,20,313,47,0,0,0,0,0
46,17,4927,793,0,0,0,0,0
47,2,317,33,0,0,0,0,0
47,5,308,32,0,0,0,0,0
47,6,1729,186,0,0,0,0,0
47,16,1788,170,0,0,0,0,0
47,1,307,56,0,0,0,0,0
47,4,312,51,0,0,0,0,0
47,3,313,65,0,0,0,0,0
47,14,311,36,0,0,0,0,0
47,13,315,42,0,0,0,0,0
47,8,310,56,0,0,0,0,0
47,18,309,42,0,0,0,0,0
47,10,312,43,0,0,0,0,0
47,19,310,48,0,0,0,0,0
47,20,313,41,0,0,0,0,0
47,11,309,52,0,0,0,0,0
47,12,4910,612,0,0,0,0,0
47,9,4964,644,0,0,0,0,0
47,7,313,81,0,0,0,0,0
47,17,311,68,0,0,0,0,0
47,15,318,88,0,0,0,0,0
48,1,307,32,0,0,0,0,0
48,8,1982,158,0,0,0,0,0
48,3,313,43,0,0,0,0,0
48,7,313,34,0,0,0,0,0
48,14,311,33,0,0,0,0,0
48,5,308,42,0,0,0,0,0
48,13,315,41,0,0,0,0,0
48,10,312,48,0,0,0,0,0
48,19,310,40,0,0,0,0,0
48,12,316,52,0,0,0,0,0
48,18,309,50,0,0,0,0,0
48,4,312,80,0,0,0,0,0
48,11,309,69,0,0,0,0,0
48,6,314,73,0,0,0,0,0
48,2,317,92,0,0,0,0,0
48,15,318,71,0,0,0,0,0
48,16,4917,753,0,0,0,0,0
48,20,313,75,0,0,0,0,0
48,17,311,81,0,0,0,0,0
48,9,315,99,0,0,0,0,0
49,9,1804,125,0,0,0,0,0
49,5,308,23,0,0,0,0,0
49,3,313,43,0,0,0,0,0
49,1,307,55,0,0,0,0,0
49,14,4534,676,0,0,0,0,0
49,7,313,37,0,0,0,0,0
49,6,314,44,0,0,0,0,0
49,11,309,29,0,0,0,0,0
49,10,1722,136,0,0,0,0,0
49,12,316,47,0,0,0,0,0
49,2,317,75,0,0,0,0,0
49,4,312,70,0,0,0,0,0
49,13,4290,493,0,0,0,0,0
49,17,311,50,0,0,0,0,0
49,15,318,51,0,0,0,0,0
49,8,5306,802,0,0,0,0,0
49,18,309,70,0,0,0,0,0
49,20,313,76,0,0,0,0,0
49,16,317,80,0,0,0,0,0
49,19,310,92,0,0,0,0,0
50,5,308,38,0,0,0,0,0
50,7,4475,586,0,0,0,0,0
50,2,317,33,0,0,0,0,0
50,11,309,30,0,0,0,0,0
50,12,4465,670,0,0,0,0,0
50,8,324,42,0,0,0,0,0
50,1,307,55,0,0,0,0,0
50,3,313,46,0,0,0,0,0
50,4,312,50,0,0,0,0,0
50,10,312,45,0,0,0,0,0
50,17,311,39,0,0,0,0,0
50,20,313,38,0,0,0,0,0
50,6,314,63,0,0,0,0,0
50,9,5382,721,0,0,0,0,0
50,13,4918,619,0,0,0,0,0
50,19,310,53,0,0,0,0,0
50,15,318,55,0,0,0,0,0
50,18,309,58,0,0,0,0,0
50,16,317,69,0,0,0,0,0
50,14,315,91,0,0,0,0,0
51,14,2005,164,0,0,0,0,0
51,16,1808,121,0,0,0,0,0
51,9,314,53,0,0,0,0,0
51,6,314,27,0,0,0,0,0
51,2,317,58,0,0,0,0,0
51,19,310,68,0,0,0,0,0
51,5,308,47,0,0,0,0,0
51,3,313,59,0,0,0,0,0
51,18,309,39,0,0,0,0,0
51,13,311,42,0,0,0,0,0
51,15,318,57,0,0,0,0,0
51,8,324,49,0,0,0,0,0
51,12,315,47,0,0,0,0,0
51,11,309,47,0,0,0,0,0
51,10,312,48,0,0,0,0,0
51,17,311,64,0,0,0,0,0
51,7,311,67,0,0,0,0,0
51,1,307,87,0,0,0,0,0
51,20,313,63,0,0,0,0,0
51,4,312,88,0,0,0,0,0
52,4,4541,690,0,0,0,0,0
52,8,2032,167,0,0,0,0,0
52,13,1801,136,0,0,0,0,0
52,1,307,55,0,0,0,0,0
52,12,1812,157,0,0,0,0,0
52,3,313,39,0,0,0,0,0
52,10,312,36,0,0,0,0,0
52,11,309,40,0,0,0,0,0
52,14,315,34,0,0,0,0,0
52,18,309,36,0,0,0,0,0
52,5,308,55,0,0,0,0,0
52,6,314,46,0,0,0,0,0
52,17,311,38,0,0,0,0,0
52,2,317,84,0,0,0,0,0
52,7,311,56,0,0,0,0,0
52,15,318,44,0,0,0,0,0
52,20,313,53,0,0,0,0,0
52,9,4892,617,0,0,0,0,0
52,16,4983,657,0,0,0,0,0
52,19,310,94,0,0,0,0,0
53,1,307,43,0,0,0,0,0
53,9,1789,164,0,0,0,0,0
53,4,319,56,0,0,0,0,0
53,3,313,65,0,0,0,0,0
53,5,308,37,0,0,0,0,0
53,17,311,32,0,0,0,0,0
53,19,310,39,0,0,0,0,0
53,16,312,36,0,0,0,0,0
53,14,315,41,0,0,0,0,0
53,2,317,68,0,0,0,0,0
53,20,313,47,0,0,0,0,0
53,10,312,54,0,0,0,0,0
53,11,309,50,0,0,0,0,0
53,7,311,78,0,0,0,0,0
53,18,309,57,0,0,0,0,0
53,13,4764,609,0,0,0,0,0
53,6,1730,195,0,0,0,0,0
53,12,4987,669,0,0,0,0,0
53,15,318,72,0,0,0,0,0
53,8,316,78,0,0,0,0,0
54,3,313,32,0,0,0,0,0
54,5,308,39,0,0,0,0,0
54,6,314,33,0,0,0,0,0
54,2,317,44,0,0,0,0,0
54,7,311,37,0,0,0,0,0
54,1,307,57,0,0,0,0,0
54,8,316,34,0,0,0,0,0
54,4,319,83,0,0,0,0,0
54,14,1803,109,0,0,0,0,0
54,10,312,40,0,0,0,0,0
54,15,318,35,0,0,0,0,0
54,11,309,58,0,0,0,0,0
54,12,316,41,0,0,0,0,0
54,9,4967,663,0,0,0,0,0
54,18,309,34,0,0,0,0,0
54,16,312,54,0,0,0,0,0
54,13,4738,538,0,0,0,0,0
54,19,310,49,0,0,0,0,0
54,20,1725,163,0,0,0,0,0
54,17,311,75,0,0,0,0,0
55,4,2007,172,0,0,0,0,0
55,1,307,48,0,0,0,0,0
55,6,314,42,0,0,0,0,0
55,16,1998,180,0,0,0,0,0
55,7,311,34,0,0,0,0,0
55,5,308,34,0,0,0,0,0
55,12,316,40,0,0,0,0,0
55,3,313,64,0,0,0,0,0
55,11,309,43,0,0,0,0,0
55,10,1723,172,0,0,0,0,0
55,2,317,78,0,0,0,0,0
55,17,311,43,0,0,0,0,0
55,18,309,47,0,0,0,0,0
55,8,316,72,0,0,0,0,0
55,15,318,54,0,0,0,0,0
55,14,5061,642,0,0,0,0,0
55,20,312,56,0,0,0,0,0
55,9,314,72,0,0,0,0,0
55,13,4727,615,0,0,0,0,0
55,19,310,93,0,0,0,0,0
56,9,1795,149,0,0,0,0,0
56,3,2017,184,0,0,0,0,0
56,7,1799,118,0,0,0,0,0
56,6,314,34,0,0,0,0,0
56,8,1807,159,0,0,0,0,0
56,12,1989,146,0,0,0,0,0
56,5,308,58,0,0,0,0,0
56,4,318,48,0,0,0,0,0
56,2,317,55,0,0,0,0,0
56,10,312,34,0,0,0,0,0
56,1,307,75,0,0,0,0,0
56,15,318,52,0,0,0,0,0
56,14,318,58,0,0,0,0,0
56,18,309,58,0,0,0,0,0
56,19,310,56,0,0,0,0,0
56,13,4732,561,0,0,0,0,0
56,17,311,69,0,0,0,0,0
56,11,309,85,0,0,0,0,0
56,20,312,81,0,0,0,0,0
56,16,311,85,0,0,0,0,0
57,14,1796,127,0,0,0,0,0
57,1,4949,528,0,0,0,0,0
57,3,310,45,0,0,0,0,0
57,12,311,33,0,0,0,0,0
57,6,314,38,0,0,0,0,0
57,2,317,46,0,0,0,0,0
57,11,309,40,0,0,0,0,0
57,15,318,40,0,0,0,0,0
57,20,312,42,0,0,0,0,0
57,7,4953,635,0,0,0,0,0
57,19,310,40,0,0,0,0,0
57,4,318,53,0,0,0,0,0
57,5,308,54,0,0,0,0,0
57,17,311,45,0,0,0,0,0
57,9,4959,636,0,0,0,0,0
57,10,312,65,0,0,0,0,0
57,16,311,66,0,0,0,0,0
57,13,4704,557,0,0,0,0,0
57,8,5197,757,0,0,0,0,0
57,18,309,89,0,0,0,0,0
58,4,1787,120,0,0,0,0,0
58,8,2009,192,0,0,0,0,0
58,9,315,26,0,0,0,0,0
58,7,312,47,0,0,0,0,0
58,3,310,47,0,0,0,0,0
58,2,317,48,0,0,0,0,0
58,10,312,61,0,0,0,0,0
58,6,314,67,0,0,0,0,0
58,1,309,55,0,0,0,0,0
58,5,4992,587,0,0,0,0,0
58,18,309,46,0,0,0,0,0
58,17,4526,606,0,0,0,0,0
58,13,4724,625,0,0,0,0,0
58,19,310,58,0,0,0,0,0
58,16,311,45,0,0,0,0,0
58,15,318,39,0,0,0,0,0
58,20,312,37,0,0,0,0,0
58,12,311,43,0,0,0,0,0
58,14,4986,703,0,0,0,0,0
58,11,309,56,0,0,0,0,0
59,6,314,38,0,0,0,0,0
59,9,1800,154,0,0,0,0,0
59,8,317,24,0,0,0,0,0
59,2,317,49,0,0,0,0,0
59,3,310,52,0,0,0,0,0
59,20,312,24,0,0,0,0,0
59,10,312,44,0,0,0,0,0
59,7,312,53,0,0,0,0,0
59,12,311,45,0,0,0,0,0
59,16,311,40,0,0,0,0,0
59,14,314,42,0,0,0,0,0
59,18,309,44,0,0,0,0,0
59,19,310,47,0,0,0,0,0
59,1,309,65,0,0,0,0,0
59,5,315,64,0,0,0,0,0
59,4,4856,732,0,0,0,0,0
59,17,312,52,0,0,0,0,0
59,15,318,61,0,0,0,0,0
59,11,309,62,0,0,0,0,0
59,13,4734,669,0,0,0,0,0
60,8,1802,122,0,0,0,0,0
60,14,1796,155,0,0,0,0,0
60,1,309,61,0,0,0,0,0
60,3,310,52,0,0,0,0,0
60,7,1720,151,0,0,0,0,0
60,2,317,68,0,0,0,0,0
60,11,309,38,0,0,0,0,0
60,17,1722,162,0,0,0,0,0
60,20,1726,166,0,0,0,0,0
60,4,4785,614,0,0,0,0,0
60,6,314,68,0,0,0,0,0
60,10,312,53,0,0,0,0,0
60,18,309,53,0,0,0,0,0
60,9,5342,864,0,0,0,0,0
60,16,311,59,0,0,0,0,0
60,5,315,72,0,0,0,0,0
60,15,318,69,0,0,0,0,0
60,12,311,81,0,0,0,0,0
60,19,310,67,0,0,0,0,0
60,13,4726,631,0,0,0,0,0
61,6,314,31,0,0,0,0,0
61,5,1797,135,0,0,0,0,0
61,10,1722,163,0,0,0,0,0
61,18,309,62,0,0,0,0,0
61,3,310,35,0,0,0,0,0
61,11,309,33,0,0,0,0,0
61,9,314,58,0,0,0,0,0
61,19,4537,721,0,0,0,0,0
61,16,1530,148,0,0,0,0,0
61,12,311,47,0,0,0,0,0
61,2,317,43,0,0,0,0,0
61,7,311,51,0,0,0,0,0
61,15,318,64,0,0,0,0,0
61,13,4734,598,0,0,0,0,0
61,14,4723,690,0,0,0,0,0
61,17,312,65,0,0,0,0,0
61,4,4913,752,0,0,0,0,0
61,20,312,76,0,0,0,0,0
61,8,5135,663,0,0,0,0,0
61,1,309,115,0,0,0,0,0
62,1,309,38,0,0,0,0,0
62,6,1729,132,0,0,0,0,0
62,3,310,41,0,0,0,0,0
62,2,317,68,0,0,0,0,0
62,14,314,36,0,0,0,0,0
62,4,318,53,0,0,0,0,0
62,10,312,47,0,0,0,0,0
62,11,309,47,0,0,0,0,0
62,7,311,50,0,0,0,0,0
62,18,309,42,0,0,0,0,0
62,20,312,45,0,0,0,0,0
62,9,314,65,0,0,0,0,0
62,12,1747,166,0,0,0,0,0
62,15,318,66,0,0,0,0,0
62,5,4972,729,0,0,0,0,0
62,8,316,70,0,0,0,0,0
62,16,5075,720,0,0,0,0,0
62,19,315,68,0,0,0,0,0
62,17,312,74,0,0,0,0,0
62,13,4732,620,0,0,0,0,0
63,4,2005,164,0,0,0,0,0
63,14,2009,153,0,0,0,0,0
63,3,310,44,0,0,0,0,0
63,11,4539,621,0,0,0,0,0
63,7,311,42,0,0,0,0,0
63,15,318,40,0,0,0,0,0
63,6,314,52,0,0,0,0,0
63,10,312,41,0,0,0,0,0
63,1,1702,140,0,0,0,0,0
63,16,321,42,0,0,0,0,0
63,18,309,40,0,0,0,0,0
63,8,1734,144,0,0,0,0,0
63,20,312,52,0,0,0,0,0
63,9,4913,602,0,0,0,0,0
63,5,317,60,0,0,0,0,0
63,12,315,70,0,0,0,0,0
63,13,4951,603,0,0,0,0,0
63,2,317,81,0,0,0,0,0
63,19,315,81,0,0,0,0,0
63,17,312,129,0,0,0,0,0
64,1,309,27,0,0,0,0,0
64,6,314,38,0,0,0,0,0
64,19,1988,177,0,0,0,0,0
64,8,314,35,0,0,0,0,0
64,5,317,41,0,0,0,0,0
64,4,318,64,0,0,0,0,0
64,7,311,46,0,0,0,0,0
64,16,321,41,0,0,0,0,0
64,2,317,62,0,0,0,0,0
64,12,315,47,0,0,0,0,0
64,9,319,53,0,0,0,0,0
64,17,312,48,0,0,0,0,0
64,11,318,53,0,0,0,0,0
64,18,309,50,0,0,0,0,0
64,3,310,64,0,0,0,0,0
64,14,314,55,0,0,0,0,0
64,13,313,57,0,0,0,0,0
64,20,312,61,0,0,0,0,0
64,15,318,63,0,0,0,0,0
64,10,312,82,0,0,0,0,0
65,16,1809,136,0,0,0,0,0
65,3,310,42,0,0,0,0,0
65,7,311,33,0,0,0,0,0
65,4,318,44,0,0,0,0,0
65,5,1756,199,0,0,0,0,0
65,14,314,39,0,0,0,0,0
65,19,311,42,0,0,0,0,0
65,2,317,58,0,0,0,0,0
65,15,318,48,0,0,0,0,0
65,6,4844,532,0,0,0,0,0
65,12,315,53,0,0,0,0,0
65,11,1771,176,0,0,0,0,0
65,13,313,54,0,0,0,0,0
65,10,312,46,0,0,0,0,0
65,17,312,58,0,0,0,0,0
65,1,309,91,0,0,0,0,0
65,18,309,63,0,0,0,0,0
65,8,314,68,0,0,0,0,0
65,20,312,66,0,0,0,0,0
65,9,319,91,0,0,0,0,0
66,2,317,45,0,0,0,0,0
66,1,309,42,0,0,0,0,0
66,13,1813,120,0,0,0,0,0
66,7,1717,150,0,0,0,0,0
66,5,316,40,0,0,0,0,0
66,4,318,44,0,0,0,0,0
66,3,310,57,0,0,0,0,0
66,8,314,53,0,0,0,0,0
66,18,4227,533,0,0,0,0,0
66,10,312,50,0,0,0,0,0
66,20,312,36,0,0,0,0,0
66,6,4737,540,0,0,0,0,0
66,12,315,46,0,0,0,0,0
66,19,311,44,0,0,0,0,0
66,17,1723,152,0,0,0,0,0
66,9,319,45,0,0,0,0,0
66,11,320,83,0,0,0,0,0
66,15,318,51,0,0,0,0,0
66,14,314,53,0,0,0,0,0
66,16,5000,657,0,0,0,0,0
67,3,310,34,0,0,0,0,0
67,4,1787,144,0,0,0,0,0
67,1,309,63,0,0,0,0,0
67,8,314,32,0,0,0,0,0
67,6,4721,533,0,0,0,0,0
67,2,317,62,0,0,0,0,0
67,5,316,75,0,0,0,0,0
67,7,310,37,0,0,0,0,0
67,12,315,45,0,0,0,0,0
67,9,319,48,0,0,0,0,0
67,14,314,51,0,0,0,0,0
67,17,312,37,0,0,0,0,0
67,18,312,54,0,0,0,0,0
67,20,312,47,0,0,0,0,0
67,16,317,59,0,0,0,0,0
67,11,320,67,0,0,0,0,0
67,10,4833,559,0,0,0,0,0
67,19,311,73,0,0,0,0,0
67,15,4965,706,0,0,0,0,0
67,13,4748,551,0,0,0,0,0
68,18,1995,183,0,0,0,0,0
68,19,1784,162,0,0,0,0,0
68,17,312,33,0,0,0,0,0
68,11,1811,183,0,0,0,0,0
68,3,1713,125,0,0,0,0,0
68,20,312,30,0,0,0,0,0
68,4,5039,619,0,0,0,0,0
68,8,314,33,0,0,0,0,0
68,15,313,43,0,0,0,0,0
68,9,319,40,0,0,0,0,0
68,14,314,45,0,0,0,0,0
68,12,1736,152,0,0,0,0,0
68,2,4535,610,0,0,0,0,0
68,16,317,54,0,0,0,0,0
68,1,309,67,0,0,0,0,0
68,6,4723,542,0,0,0,0,0
68,7,310,65,0,0,0,0,0
68,10,4704,638,0,0,0,0,0
68,13,4713,548,0,0,0,0,0
68,5,316,110,0,0,0,0,0
69,3,1971,161,0,0,0,0,0
69,5,1799,149,0,0,0,0,0
69,14,1795,128,0,0,0,0,0
69,9,1812,142,0,0,0,0,0
69,1,4695,581,0,0,0,0,0
69,6,4736,753,0,0,0,0,0
69,2,314,51,0,0,0,0,0
69,20,1725,188,0,0,0,0,0
69,12,312,51,0,0,0,0,0
69,4,318,61,0,0,0,0,0
69,11,5050,755,0,0,0,0,0
69,8,1735,139,0,0,0,0,0
69,15,313,50,0,0,0,0,0
69,7,310,64,0,0,0,0,0
69,16,1737,206,0,0,0,0,0
69,18,312,52,0,0,0,0,0
69,17,312,52,0,0,0,0,0
69,10,4730,553,0,0,0,0,0
69,13,4716,642,0,0,0,0,0
69,19,5028,633,0,0,0,0,0
70,4,1795,143,0,0,0,0,0
70,3,313,41,0,0,0,0,0
70,15,1995,189,0,0,0,0,0
70,7,310,39,0,0,0,0,0
70,6,4810,547,0,0,0,0,0
70,17,312,35,0,0,0,0,0
70,1,4724,558,0,0,0,0,0
70,18,312,39,0,0,0,0,0
70,20,312,37,0,0,0,0,0
70,8,314,47,0,0,0,0,0
70,19,315,38,0,0,0,0,0
70,2,314,60,0,0,0,0,0
70,12,312,60,0,0,0,0,0
70,5,5115,757,0,0,0,0,0
70,13,4714,608,0,0,0,0,0
70,11,316,62,0,0,0,0,0
70,10,4710,601,0,0,0,0,0
70,9,4825,705,0,0,0,0,0
70,14,5049,760,0,0,0,0,0
70,16,316,85,0,0,0,0,0
71,11,1788,96,0,0,0,0,0
71,2,1715,127,0,0,0,0,0
71,4,4990,654,0,0,0,0,0
71,12,312,37,0,0,0,0,0
71,8,314,50,0,0,0,0,0
71,7,310,52,0,0,0,0,0
71,3,313,69,0,0,0,0,0
71,15,312,44,0,0,0,0,0
71,18,1719,171,0,0,0,0,0
71,16,316,44,0,0,0,0,0
71,17,312,51,0,0,0,0,0
71,20,312,52,0,0,0,0,0
71,19,315,51,0,0,0,0,0
71,14,316,60,0,0,0,0,0
71,1,4697,535,0,0,0,0,0
71,6,4736,557,0,0,0,0,0
71,10,4740,594,0,0,0,0,0
71,13,4738,650,0,0,0,0,0
71,5,320,80,0,0,0,0,0
71,9,4955,661,0,0,0,0,0
72,5,2048,166,0,0,0,0,0
72,3,313,39,0,0,0,0,0
72,8,314,40,0,0,0,0,0
72,7,1716,138,0,0,0,0,0
72,6,4735,550,0,0,0,0,0
72,16,316,34,0,0,0,0,0
72,17,1722,145,0,0,0,0,0
72,1,4664,528,0,0,0,0,0
72,19,315,43,0,0,0,0,0
72,14,1742,196,0,0,0,0,0
72,12,312,54,0,0,0,0,0
72,10,4706,614,0,0,0,0,0
72,4,322,67,0,0,0,0,0
72,15,312,47,0,0,0,0,0
72,2,313,81,0,0,0,0,0
72,20,312,58,0,0,0,0,0
72,18,310,68,0,0,0,0,0
72,9,315,81,0,0,0,0,0
72,13,4734,555,0,0,0,0,0
72,11,4971,673,0,0,0,0,0
73,18,310,32,0,0,0,0,0
73,4,1792,126,0,0,0,0,0
73,19,315,37,0,0,0,0,0
73,20,312,43,0,0,0,0,0
73,1,4713,601,0,0,0,0,0
73,3,313,56,0,0,0,0,0
73,8,314,61,0,0,0,0,0
73,5,318,60,0,0,0,0,0
73,12,312,44,0,0,0,0,0
73,16,1726,157,0,0,0,0,0
73,11,316,43,0,0,0,0,0
73,6,4729,523,0,0,0,0,0
73,13,4718,528,0,0,0,0,0
73,7,310,60,0,0,0,0,0
73,15,312,60,0,0,0,0,0
73,9,315,59,0,0,0,0,0
73,14,315,65,0,0,0,0,0
73,2,313,94,0,0,0,0,0
73,17,312,77,0,0,0,0,0
73,10,4748,619,0,0,0,0,0
74,9,1806,152,0,0,0,0,0
74,7,310,45,0,0,0,0,0
74,18,310,21,0,0,0,0,0
74,3,313,48,0,0,0,0,0
74,2,313,44,0,0,0,0,0
74,19,315,31,0,0,0,0,0
74,16,313,37,0,0,0,0,0
74,17,312,38,0,0,0,0,0
74,20,312,39,0,0,0,0,0
74,12,312,42,0,0,0,0,0
74,11,1733,195,0,0,0,0,0
74,15,312,48,0,0,0,0,0
74,6,4719,546,0,0,0,0,0
74,5,318,66,0,0,0,0,0
74,1,4976,578,0,0,0,0,0
74,4,4945,721,0,0,0,0,0
74,10,4758,625,0,0,0,0,0
74,13,4718,558,0,0,0,0,0
74,8,314,80,0,0,0,0,0
74,14,315,81,0,0,0,0,0
75,5,1813,116,0,0,0,0,0
75,1,316,42,0,0,0,0,0
75,7,310,44,0,0,0,0,0
75,4,319,51,0,0,0,0,0
75,14,1791,109,0,0,0,0,0
75,12,312,33,0,0,0,0,0
75,3,313,65,0,0,0,0,0
75,11,316,46,0,0,0,0,0
75,19,1727,145,0,0,0,0,0
75,8,1734,169,0,0,0,0,0
75,2,313,82,0,0,0,0,0
75,18,310,38,0,0,0,0,0
75,9,4795,639,0,0,0,0,0
75,16,313,52,0,0,0,0,0
75,15,312,66,0,0,0,0,0
75,13,4747,538,0,0,0,0,0
75,10,4966,606,0,0,0,0,0
75,17,312,69,0,0,0,0,0
75,20,4650,475,0,0,0,0,0
75,6,4953,542,0,0,0,0,0
76,4,319,43,0,0,0,0,0
76,2,313,28,0,0,0,0,0
76,3,313,47,0,0,0,0,0
76,6,318,49,0,0,0,0,0
76,8,314,43,0,0,0,0,0
76,19,313,34,0,0,0,0,0
76,11,316,51,0,0,0,0,0
76,7,310,50,0,0,0,0,0
