step,agent_id,input_tokens,output_tokens,total_errors,connection_errors,openai_errors,timeout_errors,other_errors
72,83,311,64,0,0,0,0,0
72,55,310,66,0,0,0,0,0
72,67,4738,728,0,0,0,0,0
72,66,5053,749,0,0,0,0,0
72,45,314,75,0,0,0,0,0
72,84,312,67,0,0,0,0,0
72,88,5128,789,0,0,0,0,0
72,52,314,78,0,0,0,0,0
72,50,4723,553,0,0,0,0,0
72,42,316,114,0,0,0,0,0
72,100,317,76,0,0,0,0,0
72,95,5018,700,0,0,0,0,0
72,98,314,100,0,0,0,0,0
73,8,1802,151,0,0,0,0,0
73,4,1795,163,0,0,0,0,0
73,5,310,45,0,0,0,0,0
73,3,312,32,0,0,0,0,0
73,1,4717,584,0,0,0,0,0
73,6,4653,508,0,0,0,0,0
73,9,308,62,0,0,0,0,0
73,11,312,43,0,0,0,0,0
73,10,316,71,0,0,0,0,0
73,2,4944,715,0,0,0,0,0
73,14,312,51,0,0,0,0,0
73,7,4742,655,0,0,0,0,0
73,13,313,51,0,0,0,0,0
73,16,312,43,0,0,0,0,0
73,15,1730,176,0,0,0,0,0
73,12,313,71,0,0,0,0,0
73,24,1800,139,0,0,0,0,0
73,20,4818,593,0,0,0,0,0
73,31,1803,171,0,0,0,0,0
73,33,1793,126,0,0,0,0,0
73,21,316,68,0,0,0,0,0
73,18,313,38,0,0,0,0,0
73,45,1821,152,0,0,0,0,0
73,54,1996,195,0,0,0,0,0
73,62,1791,125,0,0,0,0,0
73,17,4763,503,0,0,0,0,0
73,57,1800,138,0,0,0,0,0
73,19,4709,532,0,0,0,0,0
73,23,313,44,0,0,0,0,0
73,49,314,32,0,0,0,0,0
73,39,313,36,0,0,0,0,0
73,35,316,39,0,0,0,0,0
73,46,315,36,0,0,0,0,0
73,25,4727,531,0,0,0,0,0
73,47,310,39,0,0,0,0,0
73,26,310,49,0,0,0,0,0
73,22,4989,655,0,0,0,0,0
73,59,312,37,0,0,0,0,0
73,55,310,43,0,0,0,0,0
73,56,312,45,0,0,0,0,0
73,53,316,40,0,0,0,0,0
73,32,1723,144,0,0,0,0,0
73,58,315,44,0,0,0,0,0
73,30,317,45,0,0,0,0,0
73,64,314,30,0,0,0,0,0
73,27,4770,588,0,0,0,0,0
73,40,312,40,0,0,0,0,0
73,37,1761,158,0,0,0,0,0
73,48,314,45,0,0,0,0,0
73,61,310,47,0,0,0,0,0
73,52,314,62,0,0,0,0,0
73,65,313,33,0,0,0,0,0
73,44,4678,626,0,0,0,0,0
73,34,4912,590,0,0,0,0,0
73,42,316,66,0,0,0,0,0
73,60,4738,567,0,0,0,0,0
73,28,4975,634,0,0,0,0,0
73,29,4728,614,0,0,0,0,0
73,41,312,73,0,0,0,0,0
73,50,4724,620,0,0,0,0,0
73,38,4752,790,0,0,0,0,0
73,36,4698,524,0,0,0,0,0
73,69,310,53,0,0,0,0,0
73,51,312,79,0,0,0,0,0
73,43,4985,660,0,0,0,0,0
73,66,314,66,0,0,0,0,0
73,67,5004,599,0,0,0,0,0
73,63,312,74,0,0,0,0,0
73,68,5017,670,0,0,0,0,0
73,73,1726,157,0,0,0,0,0
73,76,315,51,0,0,0,0,0
73,74,312,45,0,0,0,0,0
73,81,1815,146,0,0,0,0,0
73,72,5036,685,0,0,0,0,0
73,71,312,87,0,0,0,0,0
73,79,1736,144,0,0,0,0,0
73,70,4778,691,0,0,0,0,0
73,75,315,51,0,0,0,0,0
73,77,1766,170,0,0,0,0,0
73,78,4741,617,0,0,0,0,0
73,82,315,52,0,0,0,0,0
73,80,1734,164,0,0,0,0,0
73,83,311,48,0,0,0,0,0
73,87,1807,149,0,0,0,0,0
73,84,312,67,0,0,0,0,0
73,88,313,29,0,0,0,0,0
73,85,315,51,0,0,0,0,0
73,99,2008,194,0,0,0,0,0
73,89,312,38,0,0,0,0,0
73,86,312,74,0,0,0,0,0
73,93,314,30,0,0,0,0,0
73,92,316,57,0,0,0,0,0
73,95,319,42,0,0,0,0,0
73,97,313,41,0,0,0,0,0
73,98,314,46,0,0,0,0,0
73,91,4788,494,0,0,0,0,0
73,90,310,70,0,0,0,0,0
73,94,313,64,0,0,0,0,0
73,100,317,62,0,0,0,0,0
73,96,318,84,0,0,0,0,0
74,3,312,71,0,0,0,0,0
74,1,4722,603,0,0,0,0,0
74,26,2029,177,0,0,0,0,0
74,2,312,51,0,0,0,0,0
74,5,310,47,0,0,0,0,0
74,4,4767,707,0,0,0,0,0
74,6,4650,633,0,0,0,0,0
74,7,4729,610,0,0,0,0,0
74,10,4838,560,0,0,0,0,0
74,28,317,38,0,0,0,0,0
74,9,308,60,0,0,0,0,0
74,23,313,72,0,0,0,0,0
74,25,4716,636,0,0,0,0,0
74,13,313,47,0,0,0,0,0
74,31,5101,588,0,0,0,0,0
74,24,4941,608,0,0,0,0,0
74,17,4751,670,0,0,0,0,0
74,12,313,40,0,0,0,0,0
74,8,4980,715,0,0,0,0,0
74,30,317,53,0,0,0,0,0
74,29,4702,578,0,0,0,0,0
74,22,317,46,0,0,0,0,0
74,11,312,55,0,0,0,0,0
74,21,316,37,0,0,0,0,0
74,33,4796,514,0,0,0,0,0
74,16,312,58,0,0,0,0,0
74,38,1795,148,0,0,0,0,0
74,39,313,23,0,0,0,0,0
74,15,314,59,0,0,0,0,0
74,66,2007,149,0,0,0,0,0
74,14,312,42,0,0,0,0,0
74,19,4720,645,0,0,0,0,0
74,18,4831,553,0,0,0,0,0
74,35,316,36,0,0,0,0,0
74,37,317,74,0,0,0,0,0
74,55,310,32,0,0,0,0,0
74,75,4526,715,0,0,0,0,0
74,65,313,34,0,0,0,0,0
74,53,316,37,0,0,0,0,0
74,92,1738,142,0,0,0,0,0
74,85,315,38,0,0,0,0,0
74,63,312,40,0,0,0,0,0
74,80,313,37,0,0,0,0,0
74,54,313,43,0,0,0,0,0
74,48,314,39,0,0,0,0,0
74,97,313,39,0,0,0,0,0
74,59,312,40,0,0,0,0,0
74,100,317,43,0,0,0,0,0
74,46,1736,169,0,0,0,0,0
74,82,315,47,0,0,0,0,0
74,89,312,44,0,0,0,0,0
74,67,314,45,0,0,0,0,0
74,43,316,46,0,0,0,0,0
74,76,1726,140,0,0,0,0,0
74,71,312,47,0,0,0,0,0
74,40,312,55,0,0,0,0,0
74,42,316,51,0,0,0,0,0
74,56,1749,181,0,0,0,0,0
74,77,316,54,0,0,0,0,0
74,51,312,54,0,0,0,0,0
74,47,310,54,0,0,0,0,0
74,98,314,52,0,0,0,0,0
74,64,314,56,0,0,0,0,0
74,90,310,53,0,0,0,0,0
74,20,4804,672,0,0,0,0,0
74,32,312,75,0,0,0,0,0
74,96,1743,176,0,0,0,0,0
74,58,315,57,0,0,0,0,0
74,99,315,53,0,0,0,0,0
74,72,318,58,0,0,0,0,0
74,94,313,58,0,0,0,0,0
74,41,312,59,0,0,0,0,0
74,73,313,59,0,0,0,0,0
74,34,4715,639,0,0,0,0,0
74,79,314,56,0,0,0,0,0
74,95,319,58,0,0,0,0,0
74,91,4712,562,0,0,0,0,0
74,74,312,61,0,0,0,0,0
74,62,4957,703,0,0,0,0,0
74,27,4948,592,0,0,0,0,0
74,60,4740,662,0,0,0,0,0
74,93,4789,577,0,0,0,0,0
74,78,4733,524,0,0,0,0,0
74,84,312,60,0,0,0,0,0
74,36,4708,630,0,0,0,0,0
74,81,4799,536,0,0,0,0,0
74,88,313,66,0,0,0,0,0
74,49,314,64,0,0,0,0,0
74,87,4763,586,0,0,0,0,0
74,69,310,68,0,0,0,0,0
74,52,314,70,0,0,0,0,0
74,45,4915,588,0,0,0,0,0
74,86,312,76,0,0,0,0,0
74,70,4965,675,0,0,0,0,0
74,68,314,77,0,0,0,0,0
74,57,5019,704,0,0,0,0,0
74,50,4736,777,0,0,0,0,0
74,61,310,71,0,0,0,0,0
74,83,311,90,0,0,0,0,0
74,44,4732,601,0,0,0,0,0
75,2,1801,176,0,0,0,0,0
75,5,4478,441,0,0,0,0,0
75,4,4957,655,0,0,0,0,0
75,6,4824,547,0,0,0,0,0
75,3,312,31,0,0,0,0,0
75,1,4760,559,0,0,0,0,0
75,9,308,50,0,0,0,0,0
75,7,4727,544,0,0,0,0,0
75,10,4758,581,0,0,0,0,0
75,8,317,48,0,0,0,0,0
75,14,312,41,0,0,0,0,0
75,13,313,46,0,0,0,0,0
75,11,312,55,0,0,0,0,0
75,12,313,57,0,0,0,0,0
75,15,314,46,0,0,0,0,0
75,22,1789,119,0,0,0,0,0
75,16,312,42,0,0,0,0,0
75,21,1798,153,0,0,0,0,0
75,17,5036,661,0,0,0,0,0
75,19,4739,548,0,0,0,0,0
75,18,4846,567,0,0,0,0,0
75,20,4975,701,0,0,0,0,0
75,23,313,51,0,0,0,0,0
75,25,4717,530,0,0,0,0,0
75,27,315,65,0,0,0,0,0
75,24,320,45,0,0,0,0,0
75,28,317,34,0,0,0,0,0
75,26,315,44,0,0,0,0,0
75,29,4807,519,0,0,0,0,0
75,30,317,42,0,0,0,0,0
75,54,1794,142,0,0,0,0,0
75,49,1797,134,0,0,0,0,0
75,31,314,56,0,0,0,0,0
75,72,1804,147,0,0,0,0,0
75,69,1969,144,0,0,0,0,0
75,57,2018,168,0,0,0,0,0
75,98,2012,184,0,0,0,0,0
75,32,312,39,0,0,0,0,0
75,64,1792,126,0,0,0,0,0
75,95,1798,136,0,0,0,0,0
75,38,4422,511,0,0,0,0,0
75,51,312,26,0,0,0,0,0
75,76,313,26,0,0,0,0,0
75,79,314,25,0,0,0,0,0
75,33,4721,549,0,0,0,0,0
75,100,317,28,0,0,0,0,0
75,58,315,34,0,0,0,0,0
75,43,316,43,0,0,0,0,0
75,35,316,53,0,0,0,0,0
75,96,314,32,0,0,0,0,0
75,39,1728,157,0,0,0,0,0
75,56,313,35,0,0,0,0,0
75,48,314,39,0,0,0,0,0
75,37,317,46,0,0,0,0,0
75,45,312,53,0,0,0,0,0
75,66,313,40,0,0,0,0,0
75,99,1736,151,0,0,0,0,0
75,46,315,44,0,0,0,0,0
75,42,316,51,0,0,0,0,0
75,68,1532,117,0,0,0,0,0
75,75,316,46,0,0,0,0,0
75,83,1729,173,0,0,0,0,0
75,80,1730,142,0,0,0,0,0
75,89,1741,152,0,0,0,0,0
75,65,313,48,0,0,0,0,0
75,85,315,45,0,0,0,0,0
75,40,312,63,0,0,0,0,0
75,94,1758,190,0,0,0,0,0
75,77,1750,129,0,0,0,0,0
75,70,317,49,0,0,0,0,0
75,71,312,51,0,0,0,0,0
75,63,312,54,0,0,0,0,0
75,86,312,53,0,0,0,0,0
75,73,313,54,0,0,0,0,0
75,34,4868,574,0,0,0,0,0
75,41,312,66,0,0,0,0,0
75,84,312,55,0,0,0,0,0
75,36,4904,570,0,0,0,0,0
75,50,4787,587,0,0,0,0,0
75,67,314,57,0,0,0,0,0
75,61,310,59,0,0,0,0,0
75,90,310,62,0,0,0,0,0
75,74,312,62,0,0,0,0,0
75,62,315,63,0,0,0,0,0
75,60,4738,610,0,0,0,0,0
75,87,4708,582,0,0,0,0,0
75,55,310,68,0,0,0,0,0
75,88,313,63,0,0,0,0,0
75,59,312,64,0,0,0,0,0
75,52,314,65,0,0,0,0,0
75,93,4889,534,0,0,0,0,0
75,81,4574,508,0,0,0,0,0
75,47,4957,547,0,0,0,0,0
75,82,315,77,0,0,0,0,0
75,91,4750,636,0,0,0,0,0
75,92,314,77,0,0,0,0,0
75,44,4715,675,0,0,0,0,0
75,78,4727,581,0,0,0,0,0
75,97,313,95,0,0,0,0,0
75,53,316,115,0,0,0,0,0
76,6,1683,134,0,0,0,0,0
76,2,1789,118,0,0,0,0,0
76,4,316,44,0,0,0,0,0
76,3,312,54,0,0,0,0,0
76,10,4597,473,0,0,0,0,0
76,13,313,48,0,0,0,0,0
76,1,4722,651,0,0,0,0,0
76,9,308,37,0,0,0,0,0
76,12,1728,157,0,0,0,0,0
76,8,1999,190,0,0,0,0,0
76,11,312,33,0,0,0,0,0
76,5,311,87,0,0,0,0,0
76,20,315,35,0,0,0,0,0
76,16,312,34,0,0,0,0,0
76,19,4855,522,0,0,0,0,0
76,7,4731,629,0,0,0,0,0
76,15,314,47,0,0,0,0,0
76,17,316,42,0,0,0,0,0
76,18,316,66,0,0,0,0,0
76,14,312,73,0,0,0,0,0
76,24,320,38,0,0,0,0,0
76,22,4968,646,0,0,0,0,0
76,23,313,47,0,0,0,0,0
76,21,4824,548,0,0,0,0,0
76,27,315,44,0,0,0,0,0
76,32,312,50,0,0,0,0,0
76,26,315,72,0,0,0,0,0
76,29,1719,161,0,0,0,0,0
76,37,1791,146,0,0,0,0,0
76,43,1788,126,0,0,0,0,0
76,35,4447,541,0,0,0,0,0
76,67,1814,160,0,0,0,0,0
76,69,1941,131,0,0,0,0,0
76,66,1790,118,0,0,0,0,0
76,70,1821,128,0,0,0,0,0
76,31,1725,197,0,0,0,0,0
76,73,313,25,0,0,0,0,0
76,48,314,27,0,0,0,0,0
76,86,312,28,0,0,0,0,0
76,30,317,72,0,0,0,0,0
76,74,312,32,0,0,0,0,0
76,55,310,35,0,0,0,0,0
76,47,1696,117,0,0,0,0,0
76,40,312,38,0,0,0,0,0
76,38,1720,147,0,0,0,0,0
76,77,312,37,0,0,0,0,0
76,34,1681,136,0,0,0,0,0
76,71,312,38,0,0,0,0,0
76,93,317,35,0,0,0,0,0
76,81,1684,149,0,0,0,0,0
76,36,312,58,0,0,0,0,0
76,39,313,45,0,0,0,0,0
76,28,317,59,0,0,0,0,0
76,82,315,36,0,0,0,0,0
76,61,310,41,0,0,0,0,0
76,84,1738,181,0,0,0,0,0
76,96,314,44,0,0,0,0,0
76,25,4715,630,0,0,0,0,0
76,94,315,42,0,0,0,0,0
76,51,312,46,0,0,0,0,0
76,65,1734,157,0,0,0,0,0
76,79,1733,132,0,0,0,0,0
76,89,312,46,0,0,0,0,0
76,53,1772,169,0,0,0,0,0
76,63,312,51,0,0,0,0,0
76,46,315,49,0,0,0,0,0
76,76,313,53,0,0,0,0,0
76,75,316,49,0,0,0,0,0
76,58,315,54,0,0,0,0,0
76,98,313,52,0,0,0,0,0
76,90,310,55,0,0,0,0,0
76,57,316,52,0,0,0,0,0
76,50,4743,541,0,0,0,0,0
76,45,312,64,0,0,0,0,0
76,59,312,62,0,0,0,0,0
76,68,4993,668,0,0,0,0,0
76,33,4735,590,0,0,0,0,0
76,80,312,64,0,0,0,0,0
76,100,4316,502,0,0,0,0,0
76,97,313,65,0,0,0,0,0
76,44,4725,626,0,0,0,0,0
76,78,4861,600,0,0,0,0,0
76,60,4731,620,0,0,0,0,0
76,99,313,67,0,0,0,0,0
76,88,313,66,0,0,0,0,0
76,42,4984,613,0,0,0,0,0
76,62,315,70,0,0,0,0,0
76,64,5039,831,0,0,0,0,0
76,92,314,68,0,0,0,0,0
76,49,5031,675,0,0,0,0,0
76,54,4817,740,0,0,0,0,0
76,91,4759,547,0,0,0,0,0
76,95,4996,614,0,0,0,0,0
76,56,313,74,0,0,0,0,0
76,52,314,84,0,0,0,0,0
76,41,312,89,0,0,0,0,0
76,72,5004,706,0,0,0,0,0
76,87,4736,698,0,0,0,0,0
76,85,315,94,0,0,0,0,0
76,83,311,88,0,0,0,0,0
77,6,4830,561,0,0,0,0,0
77,1,4725,585,0,0,0,0,0
77,3,312,64,0,0,0,0,0
77,5,311,47,0,0,0,0,0
77,4,1742,156,0,0,0,0,0
77,2,5008,745,0,0,0,0,0
77,7,4951,556,0,0,0,0,0
77,9,308,51,0,0,0,0,0
77,8,316,71,0,0,0,0,0
77,14,4369,529,0,0,0,0,0
77,11,4943,498,0,0,0,0,0
77,16,312,44,0,0,0,0,0
77,12,312,41,0,0,0,0,0
77,10,312,73,0,0,0,0,0
77,17,316,40,0,0,0,0,0
77,13,1740,147,0,0,0,0,0
77,18,316,36,0,0,0,0,0
77,15,314,57,0,0,0,0,0
77,19,312,71,0,0,0,0,0
77,22,317,56,0,0,0,0,0
77,20,315,76,0,0,0,0,0
77,24,320,44,0,0,0,0,0
77,27,1793,126,0,0,0,0,0
77,23,4876,604,0,0,0,0,0
77,26,315,42,0,0,0,0,0
77,21,4773,607,0,0,0,0,0
77,28,317,50,0,0,0,0,0
77,31,313,36,0,0,0,0,0
77,42,1976,179,0,0,0,0,0
77,25,4720,572,0,0,0,0,0
77,69,1973,127,0,0,0,0,0
77,62,1999,178,0,0,0,0,0
77,98,1794,135,0,0,0,0,0
77,30,317,46,0,0,0,0,0
77,41,312,39,0,0,0,0,0
77,73,313,27,0,0,0,0,0
77,34,310,45,0,0,0,0,0
77,63,312,29,0,0,0,0,0
77,82,1731,170,0,0,0,0,0
77,29,313,63,0,0,0,0,0
77,68,316,46,0,0,0,0,0
77,61,310,49,0,0,0,0,0
77,77,312,32,0,0,0,0,0
77,56,313,56,0,0,0,0,0
77,32,312,66,0,0,0,0,0
77,97,313,32,0,0,0,0,0
77,55,1718,183,0,0,0,0,0
77,40,312,46,0,0,0,0,0
77,59,312,36,0,0,0,0,0
77,46,315,38,0,0,0,0,0
77,75,316,47,0,0,0,0,0
77,89,312,45,0,0,0,0,0
77,74,312,31,0,0,0,0,0
77,51,312,37,0,0,0,0,0
77,58,315,41,0,0,0,0,0
77,47,1683,149,0,0,0,0,0
77,90,310,30,0,0,0,0,0
77,33,4703,556,0,0,0,0,0
77,65,313,44,0,0,0,0,0
77,39,313,50,0,0,0,0,0
77,38,312,53,0,0,0,0,0
77,35,313,56,0,0,0,0,0
77,96,1729,153,0,0,0,0,0
77,76,313,37,0,0,0,0,0
77,36,312,56,0,0,0,0,0
77,53,313,47,0,0,0,0,0
77,93,317,42,0,0,0,0,0
77,57,316,55,0,0,0,0,0
77,79,313,51,0,0,0,0,0
77,88,313,51,0,0,0,0,0
77,99,313,55,0,0,0,0,0
77,52,314,61,0,0,0,0,0
77,86,312,57,0,0,0,0,0
77,95,315,54,0,0,0,0,0
77,48,314,67,0,0,0,0,0
77,71,312,62,0,0,0,0,0
77,94,1758,168,0,0,0,0,0
77,84,315,63,0,0,0,0,0
77,44,4958,711,0,0,0,0,0
77,64,316,70,0,0,0,0,0
77,54,4680,708,0,0,0,0,0
77,67,4956,560,0,0,0,0,0
77,78,316,64,0,0,0,0,0
77,85,315,65,0,0,0,0,0
77,91,4931,643,0,0,0,0,0
77,80,312,79,0,0,0,0,0
77,49,316,80,0,0,0,0,0
77,100,4702,596,0,0,0,0,0
77,43,5023,743,0,0,0,0,0
77,45,312,85,0,0,0,0,0
77,83,311,84,0,0,0,0,0
77,72,321,86,0,0,0,0,0
77,87,5032,635,0,0,0,0,0
77,81,4882,529,0,0,0,0,0
77,66,5094,762,0,0,0,0,0
77,60,4736,665,0,0,0,0,0
77,70,4716,597,0,0,0,0,0
77,37,5058,661,0,0,0,0,0
77,50,4942,676,0,0,0,0,0
77,92,314,70,0,0,0,0,0
78,4,315,38,0,0,0,0,0
78,8,1790,142,0,0,0,0,0
78,1,4725,609,0,0,0,0,0
78,2,319,41,0,0,0,0,0
78,5,311,59,0,0,0,0,0
78,11,1681,141,0,0,0,0,0
78,6,1722,174,0,0,0,0,0
78,9,308,43,0,0,0,0,0
78,3,312,45,0,0,0,0,0
78,24,320,50,0,0,0,0,0
78,10,312,60,0,0,0,0,0
78,26,315,32,0,0,0,0,0
78,7,317,38,0,0,0,0,0
78,31,313,58,0,0,0,0,0
78,42,1681,150,0,0,0,0,0
78,32,312,70,0,0,0,0,0
78,35,313,41,0,0,0,0,0
78,33,4709,533,0,0,0,0,0
78,15,314,38,0,0,0,0,0
78,14,313,54,0,0,0,0,0
78,12,312,122,0,0,0,0,0
78,13,313,53,0,0,0,0,0
78,18,316,36,0,0,0,0,0
78,16,4646,452,0,0,0,0,0
78,30,317,50,0,0,0,0,0
78,27,4761,590,0,0,0,0,0
78,36,312,40,0,0,0,0,0
78,43,321,43,0,0,0,0,0
78,50,1813,148,0,0,0,0,0
78,88,1974,117,0,0,0,0,0
78,54,1825,176,0,0,0,0,0
78,67,1808,114,0,0,0,0,0
78,74,1980,129,0,0,0,0,0
78,39,313,58,0,0,0,0,0
78,44,314,34,0,0,0,0,0
78,69,1815,122,0,0,0,0,0
78,40,312,59,0,0,0,0,0
78,84,315,29,0,0,0,0,0
78,83,311,30,0,0,0,0,0
78,94,315,29,0,0,0,0,0
78,29,313,30,0,0,0,0,0
78,99,313,30,0,0,0,0,0
78,41,1716,165,0,0,0,0,0
78,17,316,40,0,0,0,0,0
78,63,312,37,0,0,0,0,0
78,38,312,40,0,0,0,0,0
78,22,317,36,0,0,0,0,0
78,97,1734,128,0,0,0,0,0
78,89,312,38,0,0,0,0,0
78,96,1534,98,0,0,0,0,0
78,81,1692,156,0,0,0,0,0
78,51,312,48,0,0,0,0,0
78,34,310,41,0,0,0,0,0
78,57,1540,110,0,0,0,0,0
78,49,316,39,0,0,0,0,0
78,68,316,42,0,0,0,0,0
78,92,314,47,0,0,0,0,0
78,37,316,48,0,0,0,0,0
78,20,1755,199,0,0,0,0,0
78,56,313,49,0,0,0,0,0
78,79,313,45,0,0,0,0,0
78,58,315,48,0,0,0,0,0
78,85,315,52,0,0,0,0,0
78,90,1734,163,0,0,0,0,0
78,91,314,48,0,0,0,0,0
78,78,316,44,0,0,0,0,0
78,48,1731,175,0,0,0,0,0
78,25,4726,560,0,0,0,0,0
78,65,313,46,0,0,0,0,0
78,47,4923,524,0,0,0,0,0
78,75,316,49,0,0,0,0,0
78,64,316,52,0,0,0,0,0
78,46,315,57,0,0,0,0,0
78,80,312,52,0,0,0,0,0
78,45,312,57,0,0,0,0,0
78,77,312,55,0,0,0,0,0
78,71,1736,162,0,0,0,0,0
78,19,312,58,0,0,0,0,0
78,72,321,60,0,0,0,0,0
78,59,312,63,0,0,0,0,0
78,55,309,66,0,0,0,0,0
78,21,4995,789,0,0,0,0,0
78,95,315,63,0,0,0,0,0
78,62,314,61,0,0,0,0,0
78,98,5089,638,0,0,0,0,0
78,52,314,67,0,0,0,0,0
78,87,317,71,0,0,0,0,0
78,66,314,70,0,0,0,0,0
78,73,313,67,0,0,0,0,0
78,86,4952,550,0,0,0,0,0
78,28,317,74,0,0,0,0,0
78,76,313,66,0,0,0,0,0
78,82,311,67,0,0,0,0,0
78,70,4928,637,0,0,0,0,0
78,60,4734,562,0,0,0,0,0
78,23,4677,544,0,0,0,0,0
78,53,313,92,0,0,0,0,0
78,100,4765,641,0,0,0,0,0
78,93,317,82,0,0,0,0,0
78,61,310,97,0,0,0,0,0
79,6,313,67,0,0,0,0,0
79,5,311,47,0,0,0,0,0
79,1,4732,827,0,0,0,0,0
79,4,315,71,0,0,0,0,0
79,7,317,43,0,0,0,0,0
79,2,319,67,0,0,0,0,0
79,3,312,64,0,0,0,0,0
79,9,308,39,0,0,0,0,0
79,8,5034,691,0,0,0,0,0
79,10,312,56,0,0,0,0,0
79,16,1682,125,0,0,0,0,0
79,17,316,53,0,0,0,0,0
79,11,4838,570,0,0,0,0,0
79,12,4896,592,0,0,0,0,0
79,14,313,56,0,0,0,0,0
79,18,316,60,0,0,0,0,0
79,21,2044,169,0,0,0,0,0
79,13,313,78,0,0,0,0,0
79,22,1791,112,0,0,0,0,0
79,15,5004,553,0,0,0,0,0
79,19,312,79,0,0,0,0,0
79,20,315,67,0,0,0,0,0
79,24,320,54,0,0,0,0,0
79,23,4738,598,0,0,0,0,0
79,28,317,55,0,0,0,0,0
79,95,1803,105,0,0,0,0,0
79,31,313,52,0,0,0,0,0
79,25,4715,627,0,0,0,0,0
79,49,1807,146,0,0,0,0,0
79,68,1793,156,0,0,0,0,0
79,66,1802,152,0,0,0,0,0
79,88,1804,126,0,0,0,0,0
79,26,315,63,0,0,0,0,0
79,62,1785,121,0,0,0,0,0
79,29,1682,167,0,0,0,0,0
79,36,312,38,0,0,0,0,0
79,37,316,29,0,0,0,0,0
79,27,4712,549,0,0,0,0,0
79,94,315,25,0,0,0,0,0
79,59,312,36,0,0,0,0,0
79,40,312,35,0,0,0,0,0
79,43,321,26,0,0,0,0,0
79,32,1724,142,0,0,0,0,0
79,53,313,37,0,0,0,0,0
79,61,310,34,0,0,0,0,0
79,38,1682,135,0,0,0,0,0
79,47,1683,132,0,0,0,0,0
79,72,321,37,0,0,0,0,0
79,91,314,36,0,0,0,0,0
79,70,317,40,0,0,0,0,0
79,90,309,37,0,0,0,0,0
79,87,317,36,0,0,0,0,0
79,46,315,35,0,0,0,0,0
79,39,313,36,0,0,0,0,0
79,74,311,41,0,0,0,0,0
79,58,1745,170,0,0,0,0,0
79,76,313,43,0,0,0,0,0
79,77,312,42,0,0,0,0,0
79,89,312,38,0,0,0,0,0
79,98,313,41,0,0,0,0,0
79,79,313,45,0,0,0,0,0
79,45,312,44,0,0,0,0,0
79,92,314,39,0,0,0,0,0
79,44,314,45,0,0,0,0,0
79,34,310,50,0,0,0,0,0
79,30,317,73,0,0,0,0,0
79,63,1738,182,0,0,0,0,0
79,80,312,45,0,0,0,0,0
79,81,1684,151,0,0,0,0,0
79,71,1740,167,0,0,0,0,0
79,93,317,48,0,0,0,0,0
79,86,1681,138,0,0,0,0,0
79,51,312,52,0,0,0,0,0
79,35,313,58,0,0,0,0,0
79,55,309,53,0,0,0,0,0
79,65,313,55,0,0,0,0,0
79,97,312,59,0,0,0,0,0
79,75,316,54,0,0,0,0,0
79,52,314,61,0,0,0,0,0
79,42,4938,546,0,0,0,0,0
79,50,4938,683,0,0,0,0,0
79,69,4934,567,0,0,0,0,0
79,33,4708,522,0,0,0,0,0
79,78,316,64,0,0,0,0,0
79,56,313,62,0,0,0,0,0
79,67,4754,573,0,0,0,0,0
79,73,4951,537,0,0,0,0,0
79,64,316,64,0,0,0,0,0
79,54,4949,698,0,0,0,0,0
79,41,312,74,0,0,0,0,0
79,57,5086,727,0,0,0,0,0
79,82,311,63,0,0,0,0,0
79,99,313,64,0,0,0,0,0
79,96,4921,588,0,0,0,0,0
79,48,314,76,0,0,0,0,0
79,100,4741,657,0,0,0,0,0
79,84,315,74,0,0,0,0,0
79,83,311,80,0,0,0,0,0
79,85,315,78,0,0,0,0,0
79,60,4981,632,0,0,0,0,0
80,2,1801,167,0,0,0,0,0
80,4,1716,156,0,0,0,0,0
80,7,1816,153,0,0,0,0,0
80,6,313,53,0,0,0,0,0
80,12,4955,629,0,0,0,0,0
80,1,4740,599,0,0,0,0,0
80,5,311,46,0,0,0,0,0
80,3,312,70,0,0,0,0,0
80,11,313,38,0,0,0,0,0
80,10,312,57,0,0,0,0,0
80,8,317,59,0,0,0,0,0
80,13,313,42,0,0,0,0,0
80,18,316,41,0,0,0,0,0
80,9,308,64,0,0,0,0,0
80,14,313,56,0,0,0,0,0
80,15,317,57,0,0,0,0,0
80,19,312,49,0,0,0,0,0
80,16,309,61,0,0,0,0,0
80,24,1790,110,0,0,0,0,0
80,21,321,46,0,0,0,0,0
80,26,4483,509,0,0,0,0,0
80,30,1991,163,0,0,0,0,0
80,17,316,80,0,0,0,0,0
80,20,315,68,0,0,0,0,0
80,44,1810,129,0,0,0,0,0
80,43,2011,156,0,0,0,0,0
80,48,1790,125,0,0,0,0,0
80,28,317,35,0,0,0,0,0
80,29,310,34,0,0,0,0,0
80,25,4732,627,0,0,0,0,0
80,36,312,38,0,0,0,0,0
80,27,4705,584,0,0,0,0,0
80,23,4743,553,0,0,0,0,0
80,22,4987,709,0,0,0,0,0
80,39,313,47,0,0,0,0,0
80,40,312,44,0,0,0,0,0
80,37,316,43,0,0,0,0,0
80,34,310,50,0,0,0,0,0
80,33,4714,607,0,0,0,0,0
80,31,1726,168,0,0,0,0,0
80,46,315,37,0,0,0,0,0
80,53,313,38,0,0,0,0,0
80,51,312,43,0,0,0,0,0
80,45,312,58,0,0,0,0,0
80,54,314,43,0,0,0,0,0
